44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:27:38.0 (16101329)|VARIABLE_ASSIGNMENT|[49]|agr|{"total":1,"stat":"Completed"}|0x3080031c
13:27:38.0 (16107725)|STATEMENT_EXECUTE|[52]
13:27:38.0 (16121454)|HEAP_ALLOCATE|[53]|Bytes:5
13:27:38.0 (16129836)|HEAP_ALLOCATE|[53]|Bytes:36
13:27:38.0 (16135100)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:27:38.0 (16161015)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#A2D9CE","disabled":false,"escapeItem":false,"iconName":"action:description","label":"New","total":1,"value":"New"}|0x44dcc2f2
13:27:38.0 (16167993)|STATEMENT_EXECUTE|[53]
13:27:38.0 (16189832)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#A2D9CE","disabled":false,"escapeItem":false,"iconName":"action:description","label":"New","total":1,"value":"New"}|0x44dcc2f2
13:27:38.0 (16213851)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16227484)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16239558)|STATEMENT_EXECUTE|[54]
13:27:38.0 (16246834)|HEAP_ALLOCATE|[53]|Bytes:5
13:27:38.0 (16255506)|HEAP_ALLOCATE|[53]|Bytes:36
13:27:38.0 (16261065)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:27:38.0 (16288018)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#F4D03F","disabled":false,"escapeItem":false,"iconName":"action:info","label":"Tentative","total":8,"value":"Tentative"}|0x1ef745a
13:27:38.0 (16294585)|STATEMENT_EXECUTE|[53]
13:27:38.0 (16315935)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#F4D03F","disabled":false,"escapeItem":false,"iconName":"action:info","label":"Tentative","total":8,"value":"Tentative"}|0x1ef745a
13:27:38.0 (16337809)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16351072)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16361774)|STATEMENT_EXECUTE|[54]
13:27:38.0 (16368773)|HEAP_ALLOCATE|[53]|Bytes:5
13:27:38.0 (16376503)|HEAP_ALLOCATE|[53]|Bytes:36
13:27:38.0 (16381686)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:27:38.0 (16410575)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#1132D5","disabled":false,"escapeItem":false,"iconName":"action:submit_for_ap (6 more) ...","label":"AwaitConf","total":0,"value":"Awaiting Confirmatio (1 more) ..."}|0x54746109
13:27:38.0 (16417100)|STATEMENT_EXECUTE|[53]
13:27:38.0 (16441168)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#1132D5","disabled":false,"escapeItem":false,"iconName":"action:submit_for_ap (6 more) ...","label":"AwaitConf","total":0,"value":"Awaiting Confirmatio (1 more) ..."}|0x54746109
13:27:38.0 (16462381)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16476066)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16487289)|STATEMENT_EXECUTE|[54]
13:27:38.0 (16494045)|HEAP_ALLOCATE|[53]|Bytes:5
13:27:38.0 (16502257)|HEAP_ALLOCATE|[53]|Bytes:36
13:27:38.0 (16507160)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:27:38.0 (16532994)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#85C1E9","disabled":false,"escapeItem":false,"iconName":"action:user","label":"Confirmed","total":0,"value":"Confirmed"}|0x769de227
13:27:38.0 (16540074)|STATEMENT_EXECUTE|[53]
13:27:38.0 (16560656)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#85C1E9","disabled":false,"escapeItem":false,"iconName":"action:user","label":"Confirmed","total":0,"value":"Confirmed"}|0x769de227
13:27:38.0 (16581467)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16594727)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16606293)|STATEMENT_EXECUTE|[54]
13:27:38.0 (16613115)|HEAP_ALLOCATE|[53]|Bytes:5
13:27:38.0 (16621224)|HEAP_ALLOCATE|[53]|Bytes:36
13:27:38.0 (16626681)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:27:38.0 (16653662)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#EC7063","disabled":false,"escapeItem":false,"iconName":"action:reject","label":"CantCompl","total":0,"value":"Cannot Complete"}|0x58826b7c
13:27:38.0 (16660734)|STATEMENT_EXECUTE|[53]
13:27:38.0 (16682327)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#EC7063","disabled":false,"escapeItem":false,"iconName":"action:reject","label":"CantCompl","total":0,"value":"Cannot Complete"}|0x58826b7c
13:27:38.0 (16703613)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16717275)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16728325)|STATEMENT_EXECUTE|[54]
13:27:38.0 (16735351)|HEAP_ALLOCATE|[53]|Bytes:5
13:27:38.0 (16744758)|HEAP_ALLOCATE|[53]|Bytes:36
13:27:38.0 (16750064)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:27:38.0 (16777747)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#18090E","disabled":false,"escapeItem":false,"iconName":"action:close","label":"Cancelled","total":0,"value":"Cancelled"}|0x22359992
13:27:38.0 (16784803)|STATEMENT_EXECUTE|[53]
13:27:38.0 (16806156)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#18090E","disabled":false,"escapeItem":false,"iconName":"action:close","label":"Cancelled","total":0,"value":"Cancelled"}|0x22359992
13:27:38.0 (16827023)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16840248)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16852034)|STATEMENT_EXECUTE|[54]
13:27:38.0 (16858853)|HEAP_ALLOCATE|[53]|Bytes:5
13:27:38.0 (16866281)|HEAP_ALLOCATE|[53]|Bytes:36
13:27:38.0 (16870725)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:27:38.0 (16897304)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#58D68D","disabled":false,"escapeItem":false,"iconName":"action:approval","label":"Completed","total":0,"value":"Completed"}|0x553ec8f4
13:27:38.0 (16904686)|STATEMENT_EXECUTE|[53]
13:27:38.0 (16926923)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#58D68D","disabled":false,"escapeItem":false,"iconName":"action:approval","label":"Completed","total":0,"value":"Completed"}|0x553ec8f4
13:27:38.0 (16948058)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16960872)|HEAP_ALLOCATE|[54]|Bytes:9
13:27:38.0 (16974233)|STATEMENT_EXECUTE|[54]
13:27:38.0 (16976032)|STATEMENT_EXECUTE|[55]
13:27:38.0 (16998946)|HEAP_ALLOCATE|[55]|Bytes:1
13:27:38.0 (17039491)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#58D68D","disabled":false,"escapeItem":false,"iconName":"action:approval","label":"Completed","total":0,"value":"Completed"}|0x553ec8f4
13:27:38.0 (17050225)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|1
13:27:38.0 (17055396)|HEAP_ALLOCATE|[55]|Bytes:4
13:27:38.0 (17062448)|VARIABLE_ASSIGNMENT|[55]|this.total|1|0x553ec8f4
13:27:38.0 (17076786)|HEAP_ALLOCATE|[53]|Bytes:5
13:27:38.0 (17085425)|VARIABLE_ASSIGNMENT|[53]|summ|null|
13:27:38.0 (17089942)|STATEMENT_EXECUTE|[58]
13:27:38.0 (17112203)|HEAP_ALLOCATE|[58]|Bytes:1
13:27:38.0 (17128578)|HEAP_ALLOCATE|[58]|Bytes:4
13:27:38.0 (17134554)|VARIABLE_ASSIGNMENT|[58]|totalStatus|10
13:27:38.0 (17141572)|METHOD_ENTRY|[49]||Database.QueryLocatorIterator.hasNext()
13:27:38.0 (17154218)|METHOD_EXIT|[49]||Database.QueryLocatorIterator.hasNext()
13:27:38.0 (17161436)|VARIABLE_ASSIGNMENT|[49]|agr|null|
13:27:38.0 (17174200)|STATEMENT_EXECUTE|[60]
13:27:38.0 (17177159)|HEAP_ALLOCATE|[60]|Bytes:56
13:27:38.0 (17190632)|HEAP_ALLOCATE|[60]|Bytes:4
13:27:38.0 (17682208)|SOQL_EXECUTE_BEGIN|[60]|Aggregations:0|SELECT Id FROM WorkOrder WHERE CaseId = :tmpVar1 LIMIT 1
13:27:38.0 (22136926)|SOQL_EXECUTE_END|[60]|Rows:1
13:27:38.0 (22157129)|HEAP_ALLOCATE|[60]|Bytes:8
13:27:38.0 (22170840)|HEAP_ALLOCATE|[60]|Bytes:29
13:27:38.0 (22223044)|HEAP_ALLOCATE|[60]|Bytes:8
13:27:38.0 (22235515)|VARIABLE_SCOPE_BEGIN|[60]|workOrders|List<WorkOrder>|true|false
13:27:38.0 (22256953)|VARIABLE_ASSIGNMENT|[60]|workOrders|[{"Id":"0WON00000004ZS9OAM"}]|0x77ccc0af
13:27:38.0 (22303844)|STATEMENT_EXECUTE|[66]
13:27:38.0 (22306502)|STATEMENT_EXECUTE|[67]
13:27:38.0 (22312948)|HEAP_ALLOCATE|[67]|Bytes:5
13:27:38.0 (22324591)|VARIABLE_ASSIGNMENT|[67]|this.hasWorkOrder|true|0x5b8e4905
13:27:38.0 (22330049)|STATEMENT_EXECUTE|[69]
13:27:38.0 (22335157)|HEAP_ALLOCATE|[69]|Bytes:36
13:27:38.0 (22340121)|HEAP_ALLOCATE|[69]|Bytes:5
13:27:38.0 (22344536)|HEAP_ALLOCATE|[69]|Bytes:23
13:27:38.0 (22355972)|CONSTRUCTOR_ENTRY|[69]|01pN0000000s8L4|<init>(String,String,String,String)|NJ_SelectOptionLightning
13:27:38.0 (22373038)|VARIABLE_SCOPE_BEGIN|[24]|this|NJ_SelectOptionLightning|true|false
13:27:38.0 (22397226)|VARIABLE_ASSIGNMENT|[24]|this|{}|0x398cd993
13:27:38.0 (22403583)|VARIABLE_SCOPE_BEGIN|[24]|value|String|false|false
13:27:38.0 (22412233)|VARIABLE_ASSIGNMENT|[24]|value|"Total"
13:27:38.0 (22416453)|VARIABLE_SCOPE_BEGIN|[24]|label|String|false|false
13:27:38.0 (22423945)|VARIABLE_ASSIGNMENT|[24]|label|"Total"
13:27:38.0 (22427895)|VARIABLE_SCOPE_BEGIN|[24]|color|String|false|false
13:27:38.0 (22435690)|VARIABLE_ASSIGNMENT|[24]|color|""
13:27:38.0 (22439722)|VARIABLE_SCOPE_BEGIN|[24]|iconName|String|false|false
13:27:38.0 (22448453)|VARIABLE_ASSIGNMENT|[24]|iconName|"action:add_relations (3 more) ..."
13:27:38.0 (22453572)|STATEMENT_EXECUTE|[6]
13:27:38.0 (22455291)|STATEMENT_EXECUTE|[47]
13:27:38.0 (22456884)|STATEMENT_EXECUTE|[49]
13:27:38.0 (22458306)|STATEMENT_EXECUTE|[51]
13:27:38.0 (22459651)|STATEMENT_EXECUTE|[53]
13:27:38.0 (22461072)|STATEMENT_EXECUTE|[55]
13:27:38.0 (22462439)|STATEMENT_EXECUTE|[58]
13:27:38.0 (22463771)|STATEMENT_EXECUTE|[60]
13:27:38.0 (22465110)|STATEMENT_EXECUTE|[62]
13:27:38.0 (22478284)|STATEMENT_EXECUTE|[24]
13:27:38.0 (22479998)|STATEMENT_EXECUTE|[25]
13:27:38.0 (22498232)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x398cd993
13:27:38.0 (22507984)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Total"
13:27:38.0 (22517906)|VARIABLE_ASSIGNMENT|[49]|this.value|"Total"|0x398cd993
13:27:38.0 (22527911)|STATEMENT_EXECUTE|[26]
13:27:38.0 (22544376)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"value":"Total"}|0x398cd993
13:27:38.0 (22552528)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Total"
13:27:38.0 (22559314)|VARIABLE_ASSIGNMENT|[47]|this.label|"Total"|0x398cd993
13:27:38.0 (22566677)|STATEMENT_EXECUTE|[27]
13:27:38.0 (22583295)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"Total","value":"Total"}|0x398cd993
13:27:38.0 (22593648)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
13:27:38.0 (22599104)|HEAP_ALLOCATE|[51]|Bytes:5
13:27:38.0 (22605604)|VARIABLE_ASSIGNMENT|[51]|this.disabled|false|0x398cd993
13:27:38.0 (22613027)|STATEMENT_EXECUTE|[28]
13:27:38.0 (22631033)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"disabled":false,"label":"Total","value":"Total"}|0x398cd993
13:27:38.0 (22639628)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
13:27:38.0 (22644155)|HEAP_ALLOCATE|[53]|Bytes:5
13:27:38.0 (22650319)|VARIABLE_ASSIGNMENT|[53]|this.escapeItem|false|0x398cd993
13:27:38.0 (22658370)|STATEMENT_EXECUTE|[29]
13:27:38.0 (22676418)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"disabled":false,"escapeItem":false,"label":"Total","value":"Total"}|0x398cd993
13:27:38.0 (22684371)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|""
13:27:38.0 (22691169)|VARIABLE_ASSIGNMENT|[60]|this.colorCode|""|0x398cd993
13:27:38.0 (22698273)|STATEMENT_EXECUTE|[30]
13:27:38.0 (22716976)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"","disabled":false,"escapeItem":false,"label":"Total","value":"Total"}|0x398cd993
13:27:38.0 (22727940)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"action:add_relations (3 more) ..."
13:27:38.0 (22737097)|VARIABLE_ASSIGNMENT|[62]|this.iconName|"action:add_relations (3 more) ..."|0x398cd993
13:27:38.0 (22746325)|STATEMENT_EXECUTE|[31]
13:27:38.0 (22768132)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"","disabled":false,"escapeItem":false,"iconName":"action:add_relations (3 more) ...","label":"Total","value":"Total"}|0x398cd993
13:27:38.0 (22778723)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|0
13:27:38.0 (22783670)|HEAP_ALLOCATE|[55]|Bytes:4
13:27:38.0 (22789487)|VARIABLE_ASSIGNMENT|[55]|this.total|0|0x398cd993
13:27:38.0 (22801735)|CONSTRUCTOR_EXIT|[69]|01pN0000000s8L4|<init>(String,String,String,String)|NJ_SelectOptionLightning
13:27:38.0 (22808705)|VARIABLE_SCOPE_BEGIN|[69]|totalOpt|NJ_SelectOptionLightning|true|false
13:27:38.0 (22834946)|VARIABLE_ASSIGNMENT|[69]|totalOpt|{"colorCode":"","disabled":false,"escapeItem":false,"iconName":"action:add_relations (3 more) ...","label":"Total","total":0,"value":"Total"}|0x398cd993
13:27:38.0 (22842381)|STATEMENT_EXECUTE|[70]
13:27:38.0 (22873578)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"","disabled":false,"escapeItem":false,"iconName":"action:add_relations (3 more) ...","label":"Total","total":0,"value":"Total"}|0x398cd993
13:27:38.0 (22883140)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|10
13:27:38.0 (22887972)|HEAP_ALLOCATE|[55]|Bytes:4
13:27:38.0 (22893894)|VARIABLE_ASSIGNMENT|[55]|this.total|10|0x398cd993
13:27:38.0 (22901696)|STATEMENT_EXECUTE|[71]
13:27:38.0 (22925908)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:27:38.0 (22933976)|STATEMENT_EXECUTE|[72]
13:27:38.0 (22942815)|SYSTEM_MODE_EXIT|false
13:27:38.22 (22975252)|CUMULATIVE_LIMIT_USAGE
13:27:38.22 (22975252)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 2 out of 100
  Number of query rows: 4 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

13:27:38.22 (22975252)|CUMULATIVE_LIMIT_USAGE_END

13:27:38.0 (23014663)|CODE_UNIT_FINISHED|NJ_ClaimPlannerController.initClaimPlanner(String)
13:27:38.0 (23234854)|CODE_UNIT_FINISHED|Aura
13:27:38.0 (24304006)|EXECUTION_FINISHED
